gene_name	Control_Rep.A	Control_Rep.B	Control_Rep.C	Treat1_Rep.A	Treat1_Rep.B	Treat1_Rep.C	Treat2_Rep.A	Treat2_Rep.B	Treat2_Rep.C	Treat3_Rep.A	Treat3_Rep.B	Treat3_Rep.C	Control_Mean	Treat1_Mean	Treat2_Mean	Treat3_Mean	fc_treat1	fc_treat2	fc_treat3
C4_05100C_A	4378.000002	2744.000007	3749.999999	2707.999993	3739.999988	2627.999999	4480.999996	4816.000011	3244.999994	3303.999997	3392.999989	3421.000003	3624	3025.333327	4180.666656	3372.666659	-0.26048885	0.20615006	-0.10369322
C4_05110C_A	163	759.9999998	675.9999999	675	997.9999998	722.0000001	1086.000002	1127.999998	1219.999998	596.9999999	405.9999999	412.9999999	533.0000001	798.3333334	1144.666664	471.9999999	0.582855717	1.102720097	-0.175348674
C4_05120C_A	1	1	2	4	1	3.000000001	5	5	4	3.000000001	3.000000001	4	1.333333333	2.666666666	4.666666666	3.333333333	1	1.807354922	1.321928095
C4_05130C_A	280	250.0000001	166	64	97.99999999	78.99999999	475.9999999	525.9999999	882.0000003	65.99999998	41.00000001	94.00000002	232	80.33333331	628	66.99999998	-1.53005416	1.436639754	-1.791891805
C4_05140C_A	3155	1087.999999	1704.999995	2950.000002	2901.999992	2899.000004	1706.999996	1851	1840.999998	5088.000017	5118.999996	4682.999991	1982.666665	2916.999998	1799.666666	4963.333324	0.55704324	-0.13971243	1.3238672
C4_05150W_A	4224.000002	3790.999997	4230.000006	4912.000016	5229.999996	4550	4708.000016	4560.999985	4265.999999	5517.999995	5285.000014	6039.00001	4081.666659	4897.333333	4511.666678	5614.000006	0.26283803	0.14450212	0.4598707
C4_05160C_A	357.9999999	460.9999999	471.9999999	696.0000001	946.9999997	1091.999999	1342.000004	1289.000001	1098.000001	800.0000001	1044.000002	1131.999998	430.3333332	911.6666667	1242.999999	991.9999997	1.083051833	1.530299796	1.204885526
C4_05170C_A	1194.999998	797.9999999	1324.999996	616.9999999	889.0000001	661.0000002	2149.000004	2409.000003	1504.999998	1664.000002	1511.000005	1222	1106	722.3333331	2021.000005	1465.66667	-0.614614733	0.86971794	0.40620565
C4_05180C_A	1744.999999	1980.999993	2240.000005	3368.999993	2552.999996	2690.000005	3512.000001	3440.000001	3572.000012	2882	2681.999996	3367.999993	1988.666664	2870.66666	3507.999994	2977.333323	0.52958434	0.81884727	0.58221927
C4_05190C_A	678.9999999	1165.999997	927.9999999	1969.000006	1920.999995	2009.000002	1673.999997	1622.999995	1913.999994	1169.999996	1037.000001	1117	924.3333331	1966.333329	1737.000002	1108.000003	1.08902279	0.91011264	0.26147277
C4_05200C_A	5	2	3.000000001	6.000000001	12	6.000000001	18.99999999	22.00000001	18.99999999	5	11	10	3.333333333	8	20	8.666666664	1.263034406	2.584962501	1.378511623
C4_05210W_A	559.0000001	641.0000002	594.9999999	832.9999998	1033.000001	936.0000003	1183.000001	1137.999998	939.0000002	776.9999998	848.0000003	723	598.3333333	934.0000002	1086.666668	782.6666665	0.642473112	0.860888122	0.387448564
C4_05220C_A	194	229	218	331	359	365.0000001	614.9999999	590.9999999	477	354	515.9999998	488.0000001	213.6666667	351.6666667	561.0000002	452.6666668	0.718846737	1.392638915	1.083087218
C4_05230C_A	163	446.9999999	367	1064.000003	575.9999998	664.9999998	1029.000002	956.9999997	1014	398.0000001	502	392	325.6666666	768.3333335	1000	430.6666667	1.238336284	1.618532034	0.403175603
C4_05240C_A	4977.999983	3360.000005	4090.999995	3334.000002	3722.999998	3716.000009	3376.000003	3215.999997	3153.99999	3574.000002	3471	3689.999998	4142.999986	3591.000006	3248.666675	3578.333333	-0.20629016	-0.35082809	-0.21138803
C4_05250W_A	13	17.99999999	27	15	10	12	78.99999999	55.00000002	92.99999999	53.00000002	42.00000001	32	19.33333333	12.33333333	75.66666669	42.33333333	-0.648527629	1.968567493	1.130703692
C4_05260W_A	183	437.0000002	372.9999999	653.0000002	642.9999999	532.0000002	1087.999999	994.9999997	766	410.0000001	440.0000001	518.0000001	331	609.3333332	949.6666669	455.9999999	0.880400447	1.520589999	0.462202607
C4_05270C_A	376.0000001	317	419.0000001	611.0000001	538.0000002	662.9999999	1426.000004	1453.999996	1581.999995	1293.999998	1236.999996	1550.999999	370.6666667	603.9999999	1487.333336	1360.66667	0.704426167	2.004533728	1.876119398
C4_05280W_A	1311	1215.000001	1273.999998	1958.999997	2543.000006	2095.000002	5298.000006	5506.999988	3587.999988	2528.999997	3043.000003	2630.999994	1266.666664	2199.000002	4797.666667	2734.333329	0.79581069	1.92129601	1.11015221
C4_05290W_A	1545.999996	2292.000002	2387.999998	3119.999992	2585.000009	2431.999994	3032.999994	2929.000004	3074.000001	1851	1992.999993	1685.000005	2075.333332	2712.333325	3011.99999	1843.000006	0.38619141	0.53737869	-0.171287
C4_05300W_A	4992.999995	2436.000004	4000.999991	2670.999999	3249.000004	2807.999999	1987.999998	1966.000005	2635.000006	5247.999983	5275.000006	5547.999991	3809.999994	2909.333342	2196.333332	5356.999997	-0.38910239	-0.79469397	0.4916343
C4_05310W_A	193	340	306.0000001	393.9999999	267.9999999	363	737	582	688.0000001	195	348	260	279.6666667	341.6666667	669.0000002	267.6666667	0.288881194	1.258297901	-0.063270823
C4_05320W_A	4618.000007	5148.999983	5743.999985	9365.000006	1428.999999	1694.000001	3617.999993	3741.999992	7938.999995	3391.999989	2684.999995	2921.999994	5170.333336	4162.666663	5099.666649	2999.666673	-0.31274926	-0.01985435	-0.7854551
C4_05330C_A	659	968.9999997	1118.999999	2045.000003	1090	1300.000002	1975.000003	1870.999996	1586.999997	575.0000001	689.0000001	644.9999999	915.6666664	1478.333335	1810.999999	636.3333335	0.691077196	0.983892136	-0.525039807
C4_05340W_A	648.0000001	642.9999999	697.9999999	629.0000001	541.0000001	533.0000001	1727.999997	1574.999996	1072	1579.000005	2005.999999	1803.999996	662.9999999	567.6666667	1458.333332	1796.333333	-0.223964841	1.13723974	1.43797431
C4_05350W_A	352.0000001	316	392.9999999	243.0000001	262.0000001	175	751.0000003	844.9999999	440.0000001	1157.000001	1161.000003	1240.000004	353.6666666	226.6666668	678.6666665	1185.999996	-0.641818004	0.940312905	1.74564185
C4_05360C_A	86.00000002	147	114	384.0000001	337	436.0000001	508.0000001	422.0000001	392	233.0000001	311	270	115.6666667	385.6666668	440.6666667	271.3333332	1.737381297	1.929714609	1.230093131
C4_05370W_A	498	860.0000002	806.0000003	1457.999996	1727.000003	1544.999997	2401.000003	2504.000005	1983.999999	1487.999999	1675.999996	1751.000002	721.3333333	1576.666669	2296.33333	1638.333333	1.128139687	1.670594077	1.183490917
C4_05380C_A	424.0000001	191	299.9999999	240.0000001	230.9999999	221.9999999	508.0000001	503.0000001	467.0000001	377.9999999	515	556.9999999	304.9999999	230.9999999	492.6666669	483.3333333	-0.400916391	0.691802622	0.664209252
C4_05390W_A	3367.999993	1972.999999	2691.999991	1640.999996	2223.999996	2250.999998	1748.000001	1757.000005	2163.999994	2617.999996	2513.999992	3097.000005	2677.666666	2038.666666	1889.666663	2743.000006	-0.39335047	-0.50284461	0.03477825
C4_05400C_A	119	198	186	177	189	182	1087.999999	982.9999998	684.0000001	469.0000002	513.9999999	616.0000001	167.6666667	182.6666668	918.3333335	533.0000001	0.123617494	2.453422014	1.668539634
C4_05420C_A	356	440.0000001	441.9999999	533.0000001	411.0000001	362	976.0000003	928.9999998	712	495	656.0000002	422.0000001	412.6666668	435.3333334	872.3333331	524.3333334	0.077143582	1.079902609	0.345507356
C4_05430C_A	3930.000008	2730.000008	3448.000002	2948.000002	797.9999999	844.0000002	1423.000003	1427.000001	2012	737	960.0000003	731	3369.333337	1530.000003	1620.66667	809.333333	-1.13893151	-1.05587577	-2.057657245
C4_05440C_A	512	301.9999999	527.0000001	269.0000001	194	160	383	430.0000001	580	740.0000002	594.0000001	949.9999999	446.9999999	207.6666668	464.3333334	761.3333335	-1.106005168	0.054886021	0.768253414
C4_05450C_A	2884.999993	3018.999997	3050.000006	2910.999992	2087.000007	2228.000004	3199.000006	3218.999997	4338.000007	2288.000005	2366.000003	2286.999999	2984.666662	2408.666669	3585.333335	2313.666662	-0.30933506	0.26453744	-0.36738879
C4_05460C_A	6452.999999	3274.999997	4564.999985	4510.999998	2337.999993	2516.999998	1404	1402.999996	1548.000004	602.0000001	946.9999997	887.9999998	4764.333338	3121.999996	1451.666664	812.3333333	-0.60980382	-1.71456414	-2.552130605
C4_05530W_A	195	218	196.9999999	281.9999999	303.9999999	216	319.0000001	362	242	427.9999999	411.0000001	448	203.3333332	267.3333334	307.6666667	428.9999999	0.394792995	0.597521406	1.077130906
C4_05540W_A	4308.999991	5234.999993	5043	16404.00002	2038.000005	2510.999994	3514.99999	3554.00001	6716.999983	1363.000003	1885.000002	534.0000001	4862.333319	6984.333338	4595.333336	1260.666669	0.52247362	-0.08147928	-1.94746193
C4_05550C_A	2525.999993	2462.999996	2662.999994	2294.000006	1779.000006	1929.999997	3587.999988	3399.999998	3752.999987	1953.999997	2314.000001	2153.999993	2550.666671	2000.999997	3580.333321	2140.666668	-0.35015321	0.48921953	-0.25281421
C4_05560C_A	314.9999999	170	260	135	147	171	2355.999994	2245.999996	1929.000003	616.9999999	781.9999998	603	248.3333332	151	2176.999997	667.3333333	-0.717729375	3.131991576	1.426129644
C4_05570C_A	688.0000001	834.9999998	934.0000002	958.0000002	918.9999998	771	1140.000001	1168.999996	906	1114.000002	1081.999997	1022	819.0000002	882.6666666	1071.666666	1072.666667	0.108005264	0.387920878	0.389266468
C4_05580C_A	1	2	3.000000001	2	5	4	11	5	3.000000001	1	2	2	2	3.666666667	6.333333335	1.666666666	0.874469118	1.662965013	-0.263034406
C4_05590W_A	2356.999995	1301.000003	1710.999995	2345.000004	7766.999997	6031.999986	10365.00003	10839	5784.000012	2362.999993	2562.999994	2255.000003	1789.666668	5381.333339	8996.000026	2393.666673	1.58827277	2.32959276	0.41953136
C4_05600W_A	1319.000001	1915.000004	1866.999997	2317.000002	1940.999996	1693.000002	2460	2647.000001	2402.000007	2557.000008	2544.999998	2633.000007	1700.333328	1983.666664	2503.000007	2578.333341	0.22235202	0.5578407	0.6006212
C4_05610C_A	4518.999995	3057.000007	3311.000011	2413	3711.000011	1826	5001.999992	5475.999995	2986.999995	5463.000009	6265.999981	3091.999992	3628.999996	2649.999992	4488.333337	4940.33333	-0.4535797	0.30660777	0.44503633
C4_05620C_A	546	400.9999999	437.0000002	474.9999999	382	334.9999999	836	827.9999997	1009	280	216.9999999	195	461.3333334	397.3333334	891.0000003	230.6666667	-0.215459707	0.949615895	-1
C4_05630W_A	2824.999996	2869.999997	3068.000005	3636.999999	3531.00001	2941.999997	4755.000014	5111.000014	4736.000014	3840.000012	3336.999997	3689.999998	2920.999994	3370.000009	4867.33332	3622.333343	0.20628624	0.73666922	0.31045696
C4_05640C_A	928.9999998	779	1024	556.9999999	367	352.0000001	734.0000001	737	1066.999999	597.9999999	524.0000002	487	910.6666669	425.3333333	845.9999999	536.3333333	-1.098329155	-0.106265415	-0.763793158
C4_05650W_A	596.9999999	955.0000001	873.0000002	1074.000001	531.0000001	495	1143.000001	1252.000003	1137.000001	491.9999999	439.0000001	475.9999999	808.3333332	700.0000001	1177.333336	469.0000002	-0.207595419	0.542500599	-0.785362418
C4_05660C_A	709.9999998	917.0000003	1047.000002	1272.000004	1282.000003	1137.999998	1924.999999	2121.999999	1631.999998	1532.999998	1352.000003	1566.999995	891.3333331	1230.666669	1893.000006	1484.000003	0.465403091	1.086637451	0.735454131
C4_05670W_A	10139.00002	7057.999977	10117.99997	7452.000005	8586.000015	8497.000003	11627	12282.00002	11228.99997	8681.000019	8095.000027	11046.99997	9104.999988	8178.333332	11712.66669	9274.333302	-0.15485215	0.36333866	0.02658456
C4_05680W_A	1281	2988.999997	2491.000006	1182	1768.999997	1303.000001	1236.000002	1385.999998	1151.999999	1490.999998	1143.000001	1235.000003	2253.666665	1418.000003	1258.000003	1289.666664	-0.66841661	-0.84114222	-0.80527592
C4_05690W_A	7593.999981	6770.999982	7513.000016	6695.999988	5900.999988	5685.999986	14848.00005	15396.00004	12736	16962.99999	15746.99997	19575.00004	7292.666679	6094.33335	14326.66665	17428.33332	-0.25897804	0.97418462	1.25691625
C4_05700W_A	94.00000002	74.99999997	92	46	55.00000002	39	128	147	104	61.00000002	53.99999999	32	87.00000001	46.66666666	126.3333333	49	-0.89862298	0.538148041	-0.828233652
C4_05720W_A	13	8.999999997	12	4	15	12	21	21	30.00000001	8	6.000000001	7	11.33333333	10.33333334	24	7	-0.13326653	1.082462161	-0.695145418
C4_05730W_A	350.9999999	317.9999999	247.0000001	35	48.00000001	48.00000001	130	96.00000002	193	103	87.00000001	123	305.3333333	43.66666667	139.6666667	104.3333333	-2.805780786	-1.128397354	-1.549184941
C4_05740C_A	1368.999999	1798.999998	1701.000005	2435.000005	2606.000003	2288.000005	3197.000003	3225.000011	3108.000003	1546.999998	1392.000004	1640.000001	1622.999995	2443.000003	3176.666671	1526.333334	0.58999087	0.96885072	-0.08859293
C4_05750C_A	334.9999999	620.9999999	527.0000001	1003	732.9999999	883.9999998	1087.999999	1009	1193.999999	490	593.0000002	518.0000001	494.3333334	873.3333335	1097	533.6666667	0.821048214	1.150007428	0.11045471
C4_05760W_A	705.9999999	1262.999997	1029.999999	1868	1688.000002	1438	1919.000005	1972.999999	1676.999996	1758.000006	1456	1583	999.6666666	1664.666672	1856.333338	1598.999996	0.735714304	0.892936774	0.677650914
C4_05770C_A	285	120	182	350.9999999	363.9999999	333.9999999	520.9999999	537	518.9999999	313	314.9999999	405.9999999	195.6666667	349.6666667	525.6666666	344.6666668	0.837582269	1.425750251	0.816803777
C4_05780C_A	25	20	26	14	17	18.99999999	44.99999999	44.99999999	30.99999999	5	8	4	23.66666667	16.66666667	40.33333332	5.666666669	-0.50589093	0.769116117	-2.062284278
C4_05790W_A	585.9999998	876.9999997	770.0000002	1694.000001	1802.000005	1641.999998	2919.999992	3030.000003	2007.999995	1947.000002	2259.000007	2323.999995	744.3333333	1712.666662	2652.666661	2176.666673	1.202223635	1.833422645	1.548099745
C4_05800C_A	199.0000001	126	134	149	140	168	490	451.9999999	465	125	134	175	153	152.3333333	469.0000002	144.6666667	-0.006299989	1.61605627	-0.080799111
C4_05810W_A	3402.00001	2236.999998	3005.999992	2237.999998	2605.000005	2645.000005	3843.999998	4064.000009	4501.999995	7243	6299.999986	7743.000017	2881.666671	2496.000002	4136.666654	7095.333347	-0.20728553	0.52156524	1.299967
C4_05820W_A	667.9999998	659.9999999	669.9999998	653.0000002	489	688.0000001	1365.000004	1283.000004	1823.999995	793.9999999	857.9999997	1001	666	609.9999998	1490.666664	884.333333	-0.126712935	1.162363603	0.409068092
C4_05830W_A	8	8	11	7	27	24	55.00000002	61.99999998	46	3.000000001	7	8	8.999999997	19.33333333	54.33333331	6.000000001	1.103093493	2.593840652	-0.5849625
C4_05840W_A	131	112	133	94.00000002	224	159	500.0000001	488.0000001	276	101	111	100	125.3333333	159	421.3333332	104	0.343256604	1.749191896	-0.269186633
C4_05850C_A	1072.999999	1713.000005	1752	589.0000001	487	515.9999998	949.9999999	949	1128.999999	594.0000001	563	574.0000001	1512.666664	530.6666667	1009.333333	577.0000001	-1.51121627	-0.583691401	-1.390450881
C4_05860W_A	525.0000002	483.0000001	527.0000001	614.9999999	481.0000001	451.9999999	594.0000001	641.0000002	840.9999999	725	595.9999998	692.0000002	511.6666668	515.9999998	692.0000002	670.9999999	0.012166815	0.435567788	0.391108516
C4_05870C_A	8	8.999999997	13	8	7	8	26	29	29	5	8	7	10	7.666666665	28	6.666666666	-0.38332864	1.485426827	-0.584962501
C4_05880W_A	1348.999997	403.0000001	851.9999999	146	109	109	363.9999999	404.0000001	403.0000001	233.0000001	243.0000001	219.0000001	867.9999997	121.3333333	390.3333334	231.6666667	-2.838719093	-1.152988372	-1.905644565
C4_05890W_A	328.0000001	321	308.0000001	341	230	312	843	765.0000002	794.9999999	379	465	306.9999999	319.0000001	294.3333333	800.9999998	383.6666668	-0.116105487	1.328245818	0.266297004
C4_05900C_A	2913.000008	2952.000008	3943.000013	1780.000005	4000.999991	2600.000004	4762.000016	5058.999987	2328.999993	4960.999993	3780.000002	4466.000013	3269.333327	2793.666673	4049.999993	4402.33333	-0.22683658	0.30892543	0.42927191
C4_05910C_A	1037.000001	883.9999998	1091.999999	1034	1117	1004	2323.999995	2279.000001	1742.000002	1264.000002	1438	1333.000005	1004.333333	1051.666667	2115.000003	1345.000002	0.066439334	1.074419494	0.421368004
C4_05920C_A	507	314	421	392	408	365.9999999	814.9999999	856.9999999	646.0000001	427.9999999	352.0000001	505.0000001	413.9999999	388.6666668	772.6666665	428.3333332	-0.091097384	0.900215393	0.049103186
C4_05940W_A	304.9999999	162	269.0000001	179	259.0000001	269.0000001	1074.999997	1089.000001	651.9999999	449.0000001	409	470.0000001	245.3333333	235.6666667	938.6666667	442.6666668	-0.057995551	1.935869663	0.851477476
C4_05960W_A	2323.000002	2109	2184.999993	2223.999996	1666.000005	2019.000007	1580.999997	1690.999995	4644.00001	1735.000003	1647	1500.999998	2205.666661	1969.666663	2638.666673	1627.666665	-0.16326328	0.25859434	-0.4384095
C4_05970W_A	1778.000001	866.9999999	1134.999998	1161.000003	731.9999999	701.9999999	1966.000005	1958.999997	1837.999998	1484.000003	1662.999996	1593.999996	1260.000001	865.0000003	1920.999995	1580.333337	-0.542651697	0.60843378	0.32680516
C4_05980C_A	270	240.0000001	247.0000001	306.9999999	239	227	920	955.0000001	899.9999999	666	603	725	252.3333333	257.6666666	924.9999997	664.6666668	0.030175114	1.874122566	1.397300205
C4_06000W_A	450.9999999	506.0000001	475.9999999	532.0000002	525.9999999	603.9999999	909.9999999	934.0000002	1060.999999	899.0000003	771	986.9999997	477.6666668	554	968.3333336	885.6666668	0.213881772	1.019499554	0.890759618
C4_06010C_A	438.0000001	325.9999999	430.0000001	329.9999999	331.9999999	376.0000001	685.0000001	712	890.0000001	538.0000002	578.0000002	685.9999999	398.0000001	346.0000001	762.3333335	600.6666666	-0.201996393	0.937653529	0.593796174
C4_06020C_A	875.0000002	573.0000001	844.0000002	840.9999999	1109.999999	1060	2747.000009	2932.000004	2424.999997	1284.000003	1431.000003	1748.999995	764	1003.666667	2701.333337	1487.999999	0.393635664	1.822027132	0.961729982
C4_06030W_A	6051.999991	5147.00001	5435	5156.999999	3324.000007	3686.000011	3528.999988	3724.999999	8699.000006	5592.000018	4372.000013	4770.999997	5544.666682	4055.666674	5317.666664	4911.666669	-0.45116165	-0.06030739	-0.17488808
C4_06040W_A	170	142	199.0000001	208	402	289.0000001	641.9999999	722.0000001	568.0000002	256	257	329.0000001	170.3333333	299.6666667	643.9999999	280.6666668	0.814997825	1.918699898	0.720496943
C4_06050W_A	409	341	421	287.0000001	296.0000001	272	377.9999999	347.0000001	314.9999999	416	341	342	390.3333334	285	346.6666666	366.3333333	-0.453744751	-0.171157548	-0.09154969
C4_06060W_A	1713.000005	979.0000003	1314.999996	1181	2757.999997	2183.999999	5054.000004	5301.000017	3242.00001	4537.999988	4551.999993	4130.000011	1335.666663	2041.000004	4532.333322	4406.66668	0.61171618	1.76269396	1.72212777
C4_06070C_A	348	416.9999999	543.9999999	541.9999999	465	461.9999999	787.0000003	909.9999999	963.9999998	342	379	437.0000002	436.3333333	489.6666667	886.9999998	385.9999999	0.166369299	1.023503413	-0.176829844
C4_06080W_A	116	92	125	170	147	142	257	306.0000001	262.9999999	237	173	240.0000001	111	153	275.3333334	216.6666666	0.462971977	1.310619605	0.964917541
C4_06090C_A	662.9999999	564.9999999	638.0000001	968.9999997	845.9999999	778	1903.000005	1962.000005	1498.000002	1154.000001	1003	1209.999998	621.9999999	864.3333333	1787.66667	1122.333329	0.47467322	1.52309127	0.85151473
